State,District,Year,Quarter,Total_transaction,Transaction_amount
Tamil Nadu,thiruvallur district,2019,Q1 (Jan - Mar),2305713,3957616692
Tamil Nadu,theni district,2019,Q1 (Jan - Mar),141271,316272934
Tamil Nadu,ranipet district,2019,Q1 (Jan - Mar),275147,468967113
Tamil Nadu,namakkal district,2019,Q1 (Jan - Mar),381248,779612379
Tamil Nadu,vellore district,2019,Q1 (Jan - Mar),521653,796074971
Tamil Nadu,thiruvarur district,2019,Q1 (Jan - Mar),97262,195536577
Telangana,narayanpet district,2019,Q1 (Jan - Mar),174965,309771672
Telangana,nalgonda district,2019,Q1 (Jan - Mar),995740,1769178906
Telangana,jangaon district,2019,Q1 (Jan - Mar),459535,666835161
Telangana,bhadradri kothagudem district,2019,Q1 (Jan - Mar),584648,1347048006
Telangana,warangal rural district,2019,Q1 (Jan - Mar),543456,652015911
Telangana,kumuram bheem asifabad district,2019,Q1 (Jan - Mar),162055,267180135
Telangana,nizamabad district,2019,Q1 (Jan - Mar),705541,1347187035
Telangana,adilabad district,2019,Q1 (Jan - Mar),202558,363233268
Telangana,rajanna sircilla district,2019,Q1 (Jan - Mar),336361,591748358
Telangana,nagarkurnool district,2019,Q1 (Jan - Mar),394508,919667216
Telangana,peddapalle district,2019,Q1 (Jan - Mar),670381,1232197525
Telangana,nirmal district,2019,Q1 (Jan - Mar),316131,513648129
Telangana,mahabubabad district,2019,Q1 (Jan - Mar),367401,589964630
Telangana,sangareddy district,2019,Q1 (Jan - Mar),1782207,2801488635
Telangana,wanaparthy district,2019,Q1 (Jan - Mar),256316,539178838
Telangana,vikarabad district,2019,Q1 (Jan - Mar),339769,628307802
Telangana,jagtial district,2019,Q1 (Jan - Mar),458055,774232192
Telangana,yadadri bhuvanagiri district,2019,Q1 (Jan - Mar),650221,1153306717
Telangana,medak district,2019,Q1 (Jan - Mar),424439,604006323
Telangana,mahbubnagar district,2019,Q1 (Jan - Mar),505837,949702543
Telangana,jaya shankar bhalupally district,2019,Q1 (Jan - Mar),271387,602186464
Telangana,warangal urban district,2019,Q1 (Jan - Mar),1953906,2836690647
Telangana,rangareddy district,2019,Q1 (Jan - Mar),12952050,17677048557
Telangana,hyderabad district,2019,Q1 (Jan - Mar),24838664,34892156029
Telangana,suryapet district,2019,Q1 (Jan - Mar),570175,1022801622
Telangana,jogulamba gadwal district,2019,Q1 (Jan - Mar),261453,415838239
Telangana,kamareddy district,2019,Q1 (Jan - Mar),494329,728765333
Telangana,mulugu district,2019,Q1 (Jan - Mar),117826,286242139
Telangana,medchal malkajgiri district,2019,Q1 (Jan - Mar),10127087,13392043971
Telangana,karimnagar district,2019,Q1 (Jan - Mar),1088155,1693944274
Telangana,mancherial district,2019,Q1 (Jan - Mar),589535,1094451064
Telangana,siddipet district,2019,Q1 (Jan - Mar),841516,1380114923
Telangana,khammam district,2019,Q1 (Jan - Mar),854495,1481079756
Tripura,unakoti district,2019,Q1 (Jan - Mar),24562,28789584
Tripura,khowai district,2019,Q1 (Jan - Mar),36291,41097809
Tripura,sepahijala district,2019,Q1 (Jan - Mar),65545,79750942
Tripura,north tripura district,2019,Q1 (Jan - Mar),35513,53359801
Tripura,dhalai district,2019,Q1 (Jan - Mar),33295,57107027
Tripura,south tripura district,2019,Q1 (Jan - Mar),64445,78239589
Tripura,gomati district,2019,Q1 (Jan - Mar),51994,62247963
Tripura,west tripura district,2019,Q1 (Jan - Mar),269281,356302222
Uttar Pradesh,amethi district,2019,Q1 (Jan - Mar),326845,421547862
Uttar Pradesh,siddharthnagar district,2019,Q1 (Jan - Mar),302351,671054381
Uttar Pradesh,auraiya district,2019,Q1 (Jan - Mar),207711,294870219
Uttar Pradesh,sambhal district,2019,Q1 (Jan - Mar),167634,306890452
Uttar Pradesh,kanpur nagar district,2019,Q1 (Jan - Mar),2045370,2882041800
Uttar Pradesh,aligarh district,2019,Q1 (Jan - Mar),616388,1034079162
Uttar Pradesh,mahoba district,2019,Q1 (Jan - Mar),104306,143934422
Uttar Pradesh,lucknow district,2019,Q1 (Jan - Mar),6724967,10007890617
Uttar Pradesh,sant kabeer nagar district,2019,Q1 (Jan - Mar),239347,462726217
Uttar Pradesh,hathras district,2019,Q1 (Jan - Mar),174304,273821973
Uttar Pradesh,budaun district,2019,Q1 (Jan - Mar),231747,313629446
Uttar Pradesh,moradabad district,2019,Q1 (Jan - Mar),454392,905856097
Uttar Pradesh,kushinagar district,2019,Q1 (Jan - Mar),1000902,1473390210
Uttar Pradesh,baghpat district,2019,Q1 (Jan - Mar),249381,454044345
Uttar Pradesh,shahjahanpur district,2019,Q1 (Jan - Mar),337264,406695935
Uttar Pradesh,muzaffarnagar district,2019,Q1 (Jan - Mar),431271,786587840
Uttar Pradesh,ambedkar nagar district,2019,Q1 (Jan - Mar),465210,515880244
Uttar Pradesh,bahraich district,2019,Q1 (Jan - Mar),248172,407089053
Uttar Pradesh,jalaun district,2019,Q1 (Jan - Mar),252004,330609423
Uttar Pradesh,rampur district,2019,Q1 (Jan - Mar),321906,401776328
Uttar Pradesh,ballia district,2019,Q1 (Jan - Mar),659104,973228100
Uttar Pradesh,shravasti district,2019,Q1 (Jan - Mar),70553,100068299
Uttar Pradesh,kasganj district,2019,Q1 (Jan - Mar),123238,167843222
Uttar Pradesh,varanasi district,2019,Q1 (Jan - Mar),2290282,2681050295
Uttar Pradesh,gautam buddha nagar district,2019,Q1 (Jan - Mar),10750094,10286434896
Uttar Pradesh,basti district,2019,Q1 (Jan - Mar),419396,772444094
Uttar Pradesh,shamli district,2019,Q1 (Jan - Mar),160929,331584594
Uttar Pradesh,maharajganj district,2019,Q1 (Jan - Mar),465056,735422361
Uttar Pradesh,etawah district,2019,Q1 (Jan - Mar),259857,358358492
Uttar Pradesh,etah district,2019,Q1 (Jan - Mar),141351,241505950
Uttar Pradesh,banda district,2019,Q1 (Jan - Mar),203200,232838601
Uttar Pradesh,bijnor district,2019,Q1 (Jan - Mar),445813,719664027
Uttar Pradesh,hardoi district,2019,Q1 (Jan - Mar),290787,390884434
Uttar Pradesh,balrampur district,2019,Q1 (Jan - Mar),131087,301914168
Uttar Pradesh,amroha district,2019,Q1 (Jan - Mar),236538,416822133
Uttar Pradesh,pilibhit district,2019,Q1 (Jan - Mar),351018,308217258
Uttar Pradesh,mainpuri district,2019,Q1 (Jan - Mar),195238,281450804
Uttar Pradesh,kanpur dehat district,2019,Q1 (Jan - Mar),179306,271700353
Uttar Pradesh,jaunpur district,2019,Q1 (Jan - Mar),840405,1184712382
Uttar Pradesh,kaushambi district,2019,Q1 (Jan - Mar),110359,163354770
Uttar Pradesh,hapur district,2019,Q1 (Jan - Mar),398797,587354810
Uttar Pradesh,hamirpur district,2019,Q1 (Jan - Mar),155579,181681066
Uttar Pradesh,meerut district,2019,Q1 (Jan - Mar),1120213,1863635814
Uttar Pradesh,mathura district,2019,Q1 (Jan - Mar),594162,1014279623
Uttar Pradesh,chitrakoot district,2019,Q1 (Jan - Mar),97299,143373050
Uttar Pradesh,lalitpur district,2019,Q1 (Jan - Mar),253422,253074203
Uttar Pradesh,mau district,2019,Q1 (Jan - Mar),353323,465619289
Uttar Pradesh,mirzapur district,2019,Q1 (Jan - Mar),420967,514406789
Uttar Pradesh,bulandshahr district,2019,Q1 (Jan - Mar),543452,895119004
Uttar Pradesh,gonda district,2019,Q1 (Jan - Mar),351503,727849032
Uttar Pradesh,jhansi district,2019,Q1 (Jan - Mar),714029,1067602094
Uttar Pradesh,chandauli district,2019,Q1 (Jan - Mar),415199,499557403
Uttar Pradesh,bhadohi district,2019,Q1 (Jan - Mar),320769,372400427
Uttar Pradesh,pratapgarh district,2019,Q1 (Jan - Mar),397166,572695934
Uttar Pradesh,saharanpur district,2019,Q1 (Jan - Mar),656076,1000734203
Uttar Pradesh,bara banki district,2019,Q1 (Jan - Mar),364428,450678161
Uttar Pradesh,bareilly district,2019,Q1 (Jan - Mar),1150731,1325492844
Uttar Pradesh,sitapur district,2019,Q1 (Jan - Mar),473527,457965021
Uttar Pradesh,sultanpur district,2019,Q1 (Jan - Mar),499375,610606915
Uttar Pradesh,agra district,2019,Q1 (Jan - Mar),1055850,1798577433
Uttar Pradesh,fatehpur district,2019,Q1 (Jan - Mar),226784,316452146
Uttar Pradesh,rae bareli district,2019,Q1 (Jan - Mar),312361,443410196
Uttar Pradesh,firozabad district,2019,Q1 (Jan - Mar),265828,461030301
Uttar Pradesh,kheri district,2019,Q1 (Jan - Mar),615443,548415887
Uttar Pradesh,gorakhpur district,2019,Q1 (Jan - Mar),1266510,2149018597
Uttar Pradesh,unnao district,2019,Q1 (Jan - Mar),266970,377760951
Uttar Pradesh,prayagraj district,2019,Q1 (Jan - Mar),2524007,3328073518
Uttar Pradesh,sonbhadra district,2019,Q1 (Jan - Mar),512752,724325762
Uttar Pradesh,ghazipur district,2019,Q1 (Jan - Mar),739327,957958166
Uttar Pradesh,farrukhabad district,2019,Q1 (Jan - Mar),197121,298981837
Uttar Pradesh,kannauj district,2019,Q1 (Jan - Mar),203044,263647855
Uttar Pradesh,azamgarh district,2019,Q1 (Jan - Mar),695137,1026685594
Uttar Pradesh,ayodhya district,2019,Q1 (Jan - Mar),580371,733819037
Uttar Pradesh,deoria district,2019,Q1 (Jan - Mar),753335,1046211029
Uttar Pradesh,ghaziabad district,2019,Q1 (Jan - Mar),4604564,5631770850
Uttarakhand,bageshwar district,2019,Q1 (Jan - Mar),26789,41562836
Uttarakhand,udham singh nagar district,2019,Q1 (Jan - Mar),1872126,1489217231
Uttarakhand,haridwar district,2019,Q1 (Jan - Mar),1412730,1744127095
Uttarakhand,champawat district,2019,Q1 (Jan - Mar),40675,62479997
Uttarakhand,nainital district,2019,Q1 (Jan - Mar),366310,528892751
Uttarakhand,dehradun district,2019,Q1 (Jan - Mar),1291566,2353709229
Uttarakhand,chamoli district,2019,Q1 (Jan - Mar),57245,109897209
Uttarakhand,almora district,2019,Q1 (Jan - Mar),84510,133142670
Uttarakhand,uttarkashi district,2019,Q1 (Jan - Mar),43500,85792881
Uttarakhand,pithoragarh district,2019,Q1 (Jan - Mar),67059,126782378
Uttarakhand,rudraprayag district,2019,Q1 (Jan - Mar),35834,60259060
Uttarakhand,pauri garhwal district,2019,Q1 (Jan - Mar),154873,259133683
Uttarakhand,tehri garhwal district,2019,Q1 (Jan - Mar),92784,188532149
West Bengal,south twenty four parganas district,2019,Q1 (Jan - Mar),2381496,2207352520
West Bengal,purba bardhaman district,2019,Q1 (Jan - Mar),2576757,2102277082
West Bengal,uttar dinajpur district,2019,Q1 (Jan - Mar),591162,767180236
West Bengal,kalimpong district,2019,Q1 (Jan - Mar),25274,50702402
West Bengal,murshidabad district,2019,Q1 (Jan - Mar),2701331,2435341320
West Bengal,paschim medinipur district,2019,Q1 (Jan - Mar),2056170,1976806857
West Bengal,dakshin dinajpur district,2019,Q1 (Jan - Mar),430789,359433643
West Bengal,jalpaiguri district,2019,Q1 (Jan - Mar),324907,536462779
West Bengal,purulia district,2019,Q1 (Jan - Mar),826372,466522618
West Bengal,north twenty four parganas district,2019,Q1 (Jan - Mar),6016538,6234416494
West Bengal,bankura district,2019,Q1 (Jan - Mar),1555874,897807596
West Bengal,jhargram district,2019,Q1 (Jan - Mar),296546,202134021
West Bengal,howrah district,2019,Q1 (Jan - Mar),1870799,1930863137
West Bengal,hooghly district,2019,Q1 (Jan - Mar),2488635,2045644142
West Bengal,kolkata district,2019,Q1 (Jan - Mar),9807639,12332944237
West Bengal,koch bihar district,2019,Q1 (Jan - Mar),506575,629607593
West Bengal,alipurduar district,2019,Q1 (Jan - Mar),201488,361523896
West Bengal,paschim bardhaman district,2019,Q1 (Jan - Mar),1712637,1759360643
West Bengal,nadia district,2019,Q1 (Jan - Mar),1878230,1674723468
West Bengal,birbhum district,2019,Q1 (Jan - Mar),5081745,6063627232
West Bengal,purba medinipur district,2019,Q1 (Jan - Mar),2175167,2426138102
West Bengal,maldah district,2019,Q1 (Jan - Mar),1559418,1770444887
West Bengal,darjiling district,2019,Q1 (Jan - Mar),560839,933357710
Andaman & Nicobar,north and middle andaman district,2019,Q2 (Apr - Jun),3371,8612103
Andaman & Nicobar,south andaman district,2019,Q2 (Apr - Jun),28490,102530955
Andaman & Nicobar,nicobars district,2019,Q2 (Apr - Jun),1828,9111650
Andhra Pradesh,east godavari district,2019,Q2 (Apr - Jun),4699261,9116404622
Andhra Pradesh,srikakulam district,2019,Q2 (Apr - Jun),2019203,4066576539
Andhra Pradesh,spsr nellore district,2019,Q2 (Apr - Jun),3141891,6880873007
Andhra Pradesh,vizianagaram district,2019,Q2 (Apr - Jun),2272320,4443041665
Andhra Pradesh,visakhapatnam district,2019,Q2 (Apr - Jun),11705738,20797479804
Andhra Pradesh,prakasam district,2019,Q2 (Apr - Jun),2670529,6262396448
Andhra Pradesh,anantapur district,2019,Q2 (Apr - Jun),3578836,7830782361
Andhra Pradesh,ysr district,2019,Q2 (Apr - Jun),2606284,6376856828
Andhra Pradesh,west godavari district,2019,Q2 (Apr - Jun),2402074,5676818258
Andhra Pradesh,kurnool district,2019,Q2 (Apr - Jun),3895824,7358285187
Andhra Pradesh,chittoor district,2019,Q2 (Apr - Jun),5983308,10982727976
Andhra Pradesh,guntur district,2019,Q2 (Apr - Jun),5005275,10405246943
Andhra Pradesh,krishna district,2019,Q2 (Apr - Jun),6428472,13437029115
Arunachal Pradesh,lower dibang valley district,2019,Q2 (Apr - Jun),5819,13737167
Arunachal Pradesh,lower subansiri district,2019,Q2 (Apr - Jun),5579,14746949
Arunachal Pradesh,longding district,2019,Q2 (Apr - Jun),6744,23464027
Arunachal Pradesh,west siang district,2019,Q2 (Apr - Jun),8041,24549832
Arunachal Pradesh,kamle district,2019,Q2 (Apr - Jun),414,1136776
Arunachal Pradesh,upper siang district,2019,Q2 (Apr - Jun),1079,3993676
Arunachal Pradesh,tirap district,2019,Q2 (Apr - Jun),6868,18633793
Arunachal Pradesh,papum pare district,2019,Q2 (Apr - Jun),86433,246640891
Arunachal Pradesh,kurung kumey district,2019,Q2 (Apr - Jun),1427,4036511
Arunachal Pradesh,anjaw district,2019,Q2 (Apr - Jun),2473,5220589
Arunachal Pradesh,siang district,2019,Q2 (Apr - Jun),1654,5373179
Arunachal Pradesh,lower siang district,2019,Q2 (Apr - Jun),3791,7075961
Arunachal Pradesh,kra daadi district,2019,Q2 (Apr - Jun),1447,4315353
Arunachal Pradesh,changlang district,2019,Q2 (Apr - Jun),18631,48891048
Arunachal Pradesh,pakke kessang district,2019,Q2 (Apr - Jun),687,1750138
Arunachal Pradesh,dibang valley district,2019,Q2 (Apr - Jun),98,214966
Arunachal Pradesh,west kameng district,2019,Q2 (Apr - Jun),37430,122521180
Arunachal Pradesh,shi yomi district,2019,Q2 (Apr - Jun),13,65209
Arunachal Pradesh,east siang district,2019,Q2 (Apr - Jun),16494,46549881
Arunachal Pradesh,upper subansiri district,2019,Q2 (Apr - Jun),4827,18395806
Arunachal Pradesh,east kameng district,2019,Q2 (Apr - Jun),2309,8996397
Arunachal Pradesh,lohit district,2019,Q2 (Apr - Jun),18693,48893746
Arunachal Pradesh,lepa rada district,2019,Q2 (Apr - Jun),2108,5045595
Arunachal Pradesh,tawang district,2019,Q2 (Apr - Jun),15960,55915834
Arunachal Pradesh,namsai district,2019,Q2 (Apr - Jun),9637,22491356
Assam,tinsukia district,2019,Q2 (Apr - Jun),148294,323303192
Assam,lakhimpur district,2019,Q2 (Apr - Jun),88545,154536738
Assam,kamrup district,2019,Q2 (Apr - Jun),176995,334724712
Assam,kokrajhar district,2019,Q2 (Apr - Jun),58445,136120566
Assam,karbi anglong district,2019,Q2 (Apr - Jun),62877,150114998
Assam,sivasagar district,2019,Q2 (Apr - Jun),74192,134981544
Assam,dibrugarh district,2019,Q2 (Apr - Jun),169357,356524668
Assam,south salmara mancachar district,2019,Q2 (Apr - Jun),32449,69876713
Assam,nagaon district,2019,Q2 (Apr - Jun),231423,422774561
Assam,dhubri district,2019,Q2 (Apr - Jun),101070,201203482
Assam,golaghat district,2019,Q2 (Apr - Jun),89403,157511569
Assam,udalguri district,2019,Q2 (Apr - Jun),51326,108912182
Assam,majuli district,2019,Q2 (Apr - Jun),13800,17825869
Assam,sonitpur district,2019,Q2 (Apr - Jun),192707,444337498
Assam,hojai district,2019,Q2 (Apr - Jun),63598,125015617
Assam,marigaon district,2019,Q2 (Apr - Jun),130459,235342996
Assam,chirang district,2019,Q2 (Apr - Jun),31621,65747046
Assam,cachar district,2019,Q2 (Apr - Jun),177976,335126276
Assam,nalbari district,2019,Q2 (Apr - Jun),64729,108268162
Assam,west karbi anglong district,2019,Q2 (Apr - Jun),10260,15373392
Assam,dhemaji district,2019,Q2 (Apr - Jun),66560,150306788
Assam,karimganj district,2019,Q2 (Apr - Jun),70635,144404980
Assam,bongaigaon district,2019,Q2 (Apr - Jun),80689,155642822
Assam,dima hasao district,2019,Q2 (Apr - Jun),28118,57300032
Assam,baksa district,2019,Q2 (Apr - Jun),70162,150019543
Assam,charaideo district,2019,Q2 (Apr - Jun),45010,85061629
Assam,darrang district,2019,Q2 (Apr - Jun),70387,140869866
Assam,kamrup metropolitan district,2019,Q2 (Apr - Jun),2488968,5089657876
Assam,hailakandi district,2019,Q2 (Apr - Jun),47321,79845847
Assam,barpeta district,2019,Q2 (Apr - Jun),228864,466786096
Assam,goalpara district,2019,Q2 (Apr - Jun),97473,201643499
Assam,biswanath district,2019,Q2 (Apr - Jun),61472,103930302
Assam,jorhat district,2019,Q2 (Apr - Jun),129744,231878110
Bihar,madhepura district,2019,Q2 (Apr - Jun),249723,707798711
Bihar,purnia district,2019,Q2 (Apr - Jun),430976,1078967975
Bihar,nalanda district,2019,Q2 (Apr - Jun),710450,1254625995
Bihar,buxar district,2019,Q2 (Apr - Jun),231824,475000124
Bihar,darbhanga district,2019,Q2 (Apr - Jun),727675,1822608072
Bihar,nawada district,2019,Q2 (Apr - Jun),348121,761867645
Bihar,jamui district,2019,Q2 (Apr - Jun),273377,595497429
Bihar,sheikhpura district,2019,Q2 (Apr - Jun),75522,150977914
Bihar,siwan district,2019,Q2 (Apr - Jun),533899,1255140385
Bihar,muzaffarpur district,2019,Q2 (Apr - Jun),1260648,2730311714
Bihar,patna district,2019,Q2 (Apr - Jun),13421445,26125484618
Bihar,jehanabad district,2019,Q2 (Apr - Jun),209202,370093501
Bihar,rohtas district,2019,Q2 (Apr - Jun),659316,1290203427
Bihar,begusarai district,2019,Q2 (Apr - Jun),420369,861135419
Bihar,supaul district,2019,Q2 (Apr - Jun),261835,621350641
Bihar,sitamarhi district,2019,Q2 (Apr - Jun),464001,1054440854
Bihar,saran district,2019,Q2 (Apr - Jun),660816,1511533675
Bihar,arwal district,2019,Q2 (Apr - Jun),127961,228089174
Bihar,vaishali district,2019,Q2 (Apr - Jun),706255,1503710719
Bihar,pashchim champaran district,2019,Q2 (Apr - Jun),754956,1807646307
Bihar,gopalganj district,2019,Q2 (Apr - Jun),419736,1042999794
Bihar,lakhisarai district,2019,Q2 (Apr - Jun),140776,288144511
Bihar,aurangabad district,2019,Q2 (Apr - Jun),466316,1028918812
Bihar,kaimur bhabua district,2019,Q2 (Apr - Jun),233890,502827065
Bihar,araria district,2019,Q2 (Apr - Jun),275976,848688675
Bihar,munger district,2019,Q2 (Apr - Jun),225552,434455542
Bihar,katihar district,2019,Q2 (Apr - Jun),500894,1262216431
Bihar,khagaria district,2019,Q2 (Apr - Jun),211775,474324786
Bihar,saharsa district,2019,Q2 (Apr - Jun),309217,777991635
Bihar,bhagalpur district,2019,Q2 (Apr - Jun),615040,1150904188
Bihar,madhubani district,2019,Q2 (Apr - Jun),689839,1830248520
Bihar,kishanganj district,2019,Q2 (Apr - Jun),172899,551086091
Bihar,gaya district,2019,Q2 (Apr - Jun),919937,1718017778
Bihar,samastipur district,2019,Q2 (Apr - Jun),659872,1446039768
Bihar,banka district,2019,Q2 (Apr - Jun),149782,265207653
Bihar,purbi champaran district,2019,Q2 (Apr - Jun),937122,2207821269
Bihar,sheohar district,2019,Q2 (Apr - Jun),77989,173885487
Bihar,bhojpur district,2019,Q2 (Apr - Jun),425496,922175961
Chandigarh,chandigarh district,2019,Q2 (Apr - Jun),1252470,2693116098
Chhattisgarh,dhamtari district,2019,Q2 (Apr - Jun),129792,224601064
Chhattisgarh,korba district,2019,Q2 (Apr - Jun),333692,647738439
Chhattisgarh,surajpur district,2019,Q2 (Apr - Jun),132413,271873847
Chhattisgarh,baloda bazar district,2019,Q2 (Apr - Jun),221143,425860968
Chhattisgarh,sukma district,2019,Q2 (Apr - Jun),49779,135038882
Chhattisgarh,raigarh district,2019,Q2 (Apr - Jun),431031,837453321
Chhattisgarh,janjgir champa district,2019,Q2 (Apr - Jun),559574,924458855
Chhattisgarh,jashpur district,2019,Q2 (Apr - Jun),117254,264280533
Chhattisgarh,balod district,2019,Q2 (Apr - Jun),126367,214449206
Chhattisgarh,kabirdham district,2019,Q2 (Apr - Jun),112190,192177770
Chhattisgarh,surguja district,2019,Q2 (Apr - Jun),217707,486013730
Chhattisgarh,dantewada district,2019,Q2 (Apr - Jun),67171,170474770
Chhattisgarh,gariyaband district,2019,Q2 (Apr - Jun),88745,183912563
Chhattisgarh,durg district,2019,Q2 (Apr - Jun),1547551,2380514730
Chhattisgarh,rajnandgaon district,2019,Q2 (Apr - Jun),254329,483937834
Chhattisgarh,raipur district,2019,Q2 (Apr - Jun),3068366,5288462569
Chhattisgarh,narayanpur district,2019,Q2 (Apr - Jun),28248,53965415
Chhattisgarh,kanker district,2019,Q2 (Apr - Jun),126925,288031799
