State,District,Year,Quarter,Register,App_opened
Maharashtra,latur district,2020,Q3 (Jul - Sep),487737,12529419
Maharashtra,thane district,2020,Q3 (Jul - Sep),3401853,52297968
Maharashtra,bhandara district,2020,Q3 (Jul - Sep),204981,4356190
Maharashtra,nandurbar district,2020,Q3 (Jul - Sep),166410,3724827
Maharashtra,chandrapur district,2020,Q3 (Jul - Sep),363342,7045440
Maharashtra,kolhapur district,2020,Q3 (Jul - Sep),888115,14966592
Maharashtra,solapur district,2020,Q3 (Jul - Sep),1012518,28891583
Maharashtra,mumbai district,2020,Q3 (Jul - Sep),1234355,13941010
Maharashtra,sindhudurg district,2020,Q3 (Jul - Sep),130919,1987566
Maharashtra,dhule district,2020,Q3 (Jul - Sep),328830,8067643
Maharashtra,wardha district,2020,Q3 (Jul - Sep),237655,4580040
Maharashtra,parbhani district,2020,Q3 (Jul - Sep),285190,7390362
Maharashtra,mumbai suburban district,2020,Q3 (Jul - Sep),3304696,42335510
Maharashtra,hingoli district,2020,Q3 (Jul - Sep),153826,3833142
Maharashtra,ratnagiri district,2020,Q3 (Jul - Sep),232740,3520849
Maharashtra,nanded district,2020,Q3 (Jul - Sep),516629,13025435
Maharashtra,osmanabad district,2020,Q3 (Jul - Sep),306365,9424874
Maharashtra,nagpur district,2020,Q3 (Jul - Sep),1502777,33257572
Maharashtra,buldhana district,2020,Q3 (Jul - Sep),442520,11822619
Maharashtra,nashik district,2020,Q3 (Jul - Sep),1752191,51545991
Maharashtra,akola district,2020,Q3 (Jul - Sep),300191,6048017
Maharashtra,yavatmal district,2020,Q3 (Jul - Sep),339550,6963604
Maharashtra,aurangabad district,2020,Q3 (Jul - Sep),1244879,37148805
Maharashtra,amravati district,2020,Q3 (Jul - Sep),559554,13609334
Maharashtra,washim district,2020,Q3 (Jul - Sep),164636,3774276
Maharashtra,sangli district,2020,Q3 (Jul - Sep),592418,11236674
Maharashtra,gadchiroli district,2020,Q3 (Jul - Sep),116628,2495986
Maharashtra,raigad district,2020,Q3 (Jul - Sep),1001129,17849735
Maharashtra,palghar district,2020,Q3 (Jul - Sep),1034468,17374224
Maharashtra,jalna district,2020,Q3 (Jul - Sep),343751,9707302
Maharashtra,gondia district,2020,Q3 (Jul - Sep),189739,3853651
Maharashtra,ahmednagar district,2020,Q3 (Jul - Sep),1123648,30036265
Maharashtra,pune district,2020,Q3 (Jul - Sep),5546002,133793402
Maharashtra,beed district,2020,Q3 (Jul - Sep),454108,12860646
Maharashtra,satara district,2020,Q3 (Jul - Sep),701594,15205121
Manipur,kangpokpi district,2020,Q3 (Jul - Sep),15966,253384
Manipur,noney district,2020,Q3 (Jul - Sep),2736,55385
Manipur,imphal east district,2020,Q3 (Jul - Sep),51383,609321
Manipur,thoubal district,2020,Q3 (Jul - Sep),24183,317792
Manipur,kakching district,2020,Q3 (Jul - Sep),10752,134942
Manipur,jiribam district,2020,Q3 (Jul - Sep),4238,66168
Manipur,ukhrul district,2020,Q3 (Jul - Sep),7657,112269
Manipur,tamenglong district,2020,Q3 (Jul - Sep),6475,109931
Manipur,kamjong district,2020,Q3 (Jul - Sep),1124,23423
Manipur,chandel district,2020,Q3 (Jul - Sep),5252,109957
Manipur,bishnupur district,2020,Q3 (Jul - Sep),22965,325558
Manipur,senapati district,2020,Q3 (Jul - Sep),1317,103022
Manipur,pherzawl district,2020,Q3 (Jul - Sep),438,8873
Manipur,churachandpur district,2020,Q3 (Jul - Sep),19501,298971
Manipur,tengnoupal district,2020,Q3 (Jul - Sep),4853,82000
Manipur,imphal west district,2020,Q3 (Jul - Sep),79723,941379
Meghalaya,north garo hills district,2020,Q3 (Jul - Sep),5242,81708
Meghalaya,south west khasi hills district,2020,Q3 (Jul - Sep),1169,22236
Meghalaya,west garo hills district,2020,Q3 (Jul - Sep),34201,541797
Meghalaya,south garo hills district,2020,Q3 (Jul - Sep),4370,72019
Meghalaya,east jaintia hills district,2020,Q3 (Jul - Sep),11084,213957
Meghalaya,south west garo hills district,2020,Q3 (Jul - Sep),5082,86439
Meghalaya,east khasi hills district,2020,Q3 (Jul - Sep),65268,878005
Meghalaya,east garo hills district,2020,Q3 (Jul - Sep),5002,81354
Meghalaya,ribhoi district,2020,Q3 (Jul - Sep),15427,256534
Meghalaya,west jaintia hills district,2020,Q3 (Jul - Sep),6997,95731
Meghalaya,west khasi hills district,2020,Q3 (Jul - Sep),3899,54754
Mizoram,serchhip district,2020,Q3 (Jul - Sep),2871,42356
Mizoram,aizawl district,2020,Q3 (Jul - Sep),36225,447023
Mizoram,lunglei district,2020,Q3 (Jul - Sep),8442,125325
Mizoram,mamit district,2020,Q3 (Jul - Sep),3597,63884
Mizoram,lawngtlai district,2020,Q3 (Jul - Sep),6412,113452
Mizoram,kolasib district,2020,Q3 (Jul - Sep),4923,62203
Mizoram,champhai district,2020,Q3 (Jul - Sep),3883,43126
Mizoram,saiha district,2020,Q3 (Jul - Sep),1962,27496
Nagaland,mon district,2020,Q3 (Jul - Sep),13591,278675
Nagaland,phek district,2020,Q3 (Jul - Sep),6151,116457
Nagaland,longleng district,2020,Q3 (Jul - Sep),2731,50281
Nagaland,mokokchung district,2020,Q3 (Jul - Sep),13155,195554
Nagaland,kiphire district,2020,Q3 (Jul - Sep),3306,59821
Nagaland,kohima district,2020,Q3 (Jul - Sep),31483,486239
Nagaland,tuensang district,2020,Q3 (Jul - Sep),7220,132509
Nagaland,peren district,2020,Q3 (Jul - Sep),3486,63251
Nagaland,dimapur district,2020,Q3 (Jul - Sep),79061,1243188
Nagaland,zunheboto district,2020,Q3 (Jul - Sep),4942,95585
Nagaland,wokha district,2020,Q3 (Jul - Sep),7980,147082
Odisha,rayagada district,2020,Q3 (Jul - Sep),126410,3762788
Odisha,koraput district,2020,Q3 (Jul - Sep),141282,3437166
Odisha,malkangiri district,2020,Q3 (Jul - Sep),47520,1095975
Odisha,sambalpur district,2020,Q3 (Jul - Sep),219120,5114268
Odisha,kalahandi district,2020,Q3 (Jul - Sep),178315,4193630
Odisha,anugul district,2020,Q3 (Jul - Sep),270460,6884775
Odisha,ganjam district,2020,Q3 (Jul - Sep),611699,16162114
Odisha,jajapur district,2020,Q3 (Jul - Sep),417525,11824235
Odisha,bargarh district,2020,Q3 (Jul - Sep),184711,3628788
Odisha,dhenkanal district,2020,Q3 (Jul - Sep),218003,5681950
Odisha,bhadrak district,2020,Q3 (Jul - Sep),314312,8166867
Odisha,nuapada district,2020,Q3 (Jul - Sep),59403,1258669
Odisha,kendujhar district,2020,Q3 (Jul - Sep),302384,7716764
Odisha,mayurbhanj district,2020,Q3 (Jul - Sep),270844,5578497
Odisha,jharsuguda district,2020,Q3 (Jul - Sep),152813,4003243
Odisha,kandhamal district,2020,Q3 (Jul - Sep),69124,1578514
Odisha,deogarh district,2020,Q3 (Jul - Sep),31745,770291
Odisha,sundargarh district,2020,Q3 (Jul - Sep),381666,8667464
Odisha,jagatsinghapur district,2020,Q3 (Jul - Sep),257975,6866006
Odisha,balangir district,2020,Q3 (Jul - Sep),201628,4376520
Odisha,baleshwar district,2020,Q3 (Jul - Sep),481741,11256058
Odisha,puri district,2020,Q3 (Jul - Sep),369877,9556331
Odisha,sonepur district,2020,Q3 (Jul - Sep),81435,1721885
Odisha,khordha district,2020,Q3 (Jul - Sep),1232760,37649694
Odisha,boudh district,2020,Q3 (Jul - Sep),49769,1111802
Odisha,gajapati district,2020,Q3 (Jul - Sep),62087,1854939
Odisha,nayagarh district,2020,Q3 (Jul - Sep),170588,4500388
Odisha,nabarangpur district,2020,Q3 (Jul - Sep),70877,1618683
Odisha,kendrapara district,2020,Q3 (Jul - Sep),249580,7165704
Odisha,cuttack district,2020,Q3 (Jul - Sep),676102,18393658
Puducherry,karaikal district,2020,Q3 (Jul - Sep),26910,303955
Puducherry,puducherry district,2020,Q3 (Jul - Sep),239707,3437500
Puducherry,yanam district,2020,Q3 (Jul - Sep),11054,396823
Puducherry,mahe district,2020,Q3 (Jul - Sep),7502,83881
Punjab,shahid bhagat singh nagar district,2020,Q3 (Jul - Sep),52007,568643
Punjab,fazilka district,2020,Q3 (Jul - Sep),208929,2971338
Punjab,barnala district,2020,Q3 (Jul - Sep),66758,703985
Punjab,mansa district,2020,Q3 (Jul - Sep),91467,898524
Punjab,ludhiana district,2020,Q3 (Jul - Sep),944936,12240572
Punjab,sri muktsar sahib district,2020,Q3 (Jul - Sep),105998,1174550
Punjab,patiala district,2020,Q3 (Jul - Sep),358126,4622948
Punjab,pathankot district,2020,Q3 (Jul - Sep),124994,1823052
Punjab,fatehgarh sahib district,2020,Q3 (Jul - Sep),93571,1120472
Punjab,rupnagar district,2020,Q3 (Jul - Sep),106045,1287673
Punjab,tarn taran district,2020,Q3 (Jul - Sep),91194,1111339
Punjab,sas nagar district,2020,Q3 (Jul - Sep),540527,7964796
Punjab,sangrur district,2020,Q3 (Jul - Sep),204491,2286598
Punjab,jalandhar district,2020,Q3 (Jul - Sep),359980,4306433
Punjab,bathinda district,2020,Q3 (Jul - Sep),245674,3075052
Punjab,kapurthala district,2020,Q3 (Jul - Sep),102054,1216117
Punjab,firozepur district,2020,Q3 (Jul - Sep),114475,1477580
Punjab,gurdaspur district,2020,Q3 (Jul - Sep),155619,1702583
Punjab,amritsar district,2020,Q3 (Jul - Sep),383166,4571038
Punjab,faridkot district,2020,Q3 (Jul - Sep),78676,934414
Punjab,hoshiarpur district,2020,Q3 (Jul - Sep),173002,1894162
Punjab,moga district,2020,Q3 (Jul - Sep),92544,994863
Rajasthan,pali district,2020,Q3 (Jul - Sep),345708,8255807
Rajasthan,ganganagar district,2020,Q3 (Jul - Sep),361472,10430039
Rajasthan,churu district,2020,Q3 (Jul - Sep),351312,7999281
Rajasthan,jaipur district,2020,Q3 (Jul - Sep),3433167,125079282
Rajasthan,baran district,2020,Q3 (Jul - Sep),170494,4538646
Rajasthan,bhilwara district,2020,Q3 (Jul - Sep),548564,17651079
Rajasthan,banswara district,2020,Q3 (Jul - Sep),113690,1945847
Rajasthan,dungarpur district,2020,Q3 (Jul - Sep),104238,1696231
Rajasthan,tonk district,2020,Q3 (Jul - Sep),271572,9391974
Rajasthan,jodhpur district,2020,Q3 (Jul - Sep),870849,19922472
Rajasthan,karauli district,2020,Q3 (Jul - Sep),208020,6785763
Rajasthan,udaipur district,2020,Q3 (Jul - Sep),522695,13013510
Rajasthan,dausa district,2020,Q3 (Jul - Sep),374327,15029658
Rajasthan,nagaur district,2020,Q3 (Jul - Sep),564788,13925433
Rajasthan,bharatpur district,2020,Q3 (Jul - Sep),443923,9409816
Rajasthan,barmer district,2020,Q3 (Jul - Sep),382632,10425426
Rajasthan,ajmer district,2020,Q3 (Jul - Sep),605298,14653418
Rajasthan,chittorgarh district,2020,Q3 (Jul - Sep),289447,7499061
Rajasthan,hanumangarh district,2020,Q3 (Jul - Sep),256413,8007919
Rajasthan,pratapgarh district,2020,Q3 (Jul - Sep),74664,1699712
Rajasthan,sawai madhopur district,2020,Q3 (Jul - Sep),261108,9027130
Rajasthan,jalore district,2020,Q3 (Jul - Sep),241722,5465909
Rajasthan,bikaner district,2020,Q3 (Jul - Sep),458961,11169617
Rajasthan,sikar district,2020,Q3 (Jul - Sep),652190,19910360
Rajasthan,dholpur district,2020,Q3 (Jul - Sep),130882,3049890
Rajasthan,sirohi district,2020,Q3 (Jul - Sep),165084,4005774
Rajasthan,rajsamand district,2020,Q3 (Jul - Sep),176459,4332202
Rajasthan,jaisalmer district,2020,Q3 (Jul - Sep),138087,3642268
Rajasthan,bundi district,2020,Q3 (Jul - Sep),179426,4732783
Rajasthan,jhalawar district,2020,Q3 (Jul - Sep),202659,6128883
Rajasthan,alwar district,2020,Q3 (Jul - Sep),1008033,31403726
Rajasthan,kota district,2020,Q3 (Jul - Sep),577117,13759287
Rajasthan,jhunjhunu district,2020,Q3 (Jul - Sep),484411,12694667
Sikkim,south district,2020,Q3 (Jul - Sep),28038,435098
Sikkim,west district,2020,Q3 (Jul - Sep),17400,289152
Sikkim,east district,2020,Q3 (Jul - Sep),78018,1205412
Sikkim,north district,2020,Q3 (Jul - Sep),11317,226808
Tamil Nadu,tiruchirappalli district,2020,Q3 (Jul - Sep),433221,5742354
Tamil Nadu,ramanathapuram district,2020,Q3 (Jul - Sep),127682,1769579
Tamil Nadu,krishnagiri district,2020,Q3 (Jul - Sep),480568,9843357
Tamil Nadu,cuddalore district,2020,Q3 (Jul - Sep),323758,4318946
Tamil Nadu,kancheepuram district,2020,Q3 (Jul - Sep),744437,10979357
Tamil Nadu,tiruppur district,2020,Q3 (Jul - Sep),625391,8853479
Tamil Nadu,dharmapuri district,2020,Q3 (Jul - Sep),250927,4858338
Tamil Nadu,thoothukkudi district,2020,Q3 (Jul - Sep),202127,2568735
Tamil Nadu,thanjavur district,2020,Q3 (Jul - Sep),275156,3451569
Tamil Nadu,madurai district,2020,Q3 (Jul - Sep),516447,6967595
Tamil Nadu,tiruvannamalai district,2020,Q3 (Jul - Sep),299947,4626373
Tamil Nadu,salem district,2020,Q3 (Jul - Sep),564858,8036658
Tamil Nadu,nagapattinam district,2020,Q3 (Jul - Sep),136672,1679819
Tamil Nadu,tirupathur district,2020,Q3 (Jul - Sep),195018,3207917
Tamil Nadu,ariyalur district,2020,Q3 (Jul - Sep),81288,1186221
Tamil Nadu,chennai district,2020,Q3 (Jul - Sep),1566152,19853785
Tamil Nadu,the nilgiris district,2020,Q3 (Jul - Sep),107078,1552763
Tamil Nadu,erode district,2020,Q3 (Jul - Sep),364107,4686901
Tamil Nadu,karur district,2020,Q3 (Jul - Sep),136196,1821465
Tamil Nadu,kallakkurichi district,2020,Q3 (Jul - Sep),186752,3015004
Tamil Nadu,viluppuram district,2020,Q3 (Jul - Sep),233908,3650029
Tamil Nadu,pudukkottai district,2020,Q3 (Jul - Sep),142310,1923958
Tamil Nadu,perambalur district,2020,Q3 (Jul - Sep),68517,960757
Tamil Nadu,coimbatore district,2020,Q3 (Jul - Sep),1073680,14633137
Tamil Nadu,virudhunagar district,2020,Q3 (Jul - Sep),211752,2813373
Tamil Nadu,dindigul district,2020,Q3 (Jul - Sep),271023,3960702
Tamil Nadu,sivaganga district,2020,Q3 (Jul - Sep),145227,2077288
Tamil Nadu,tenkasi district,2020,Q3 (Jul - Sep),125008,1608242
Tamil Nadu,chengalpattu district,2020,Q3 (Jul - Sep),1064263,15465951
Tamil Nadu,kanniyakumari district,2020,Q3 (Jul - Sep),232596,2873401
Tamil Nadu,tirunelveli district,2020,Q3 (Jul - Sep),209034,2600875
Tamil Nadu,thiruvallur district,2020,Q3 (Jul - Sep),1260923,18894716
Tamil Nadu,theni district,2020,Q3 (Jul - Sep),150319,2140066
Tamil Nadu,ranipet district,2020,Q3 (Jul - Sep),203081,3140985
Tamil Nadu,namakkal district,2020,Q3 (Jul - Sep),246708,3170275
Tamil Nadu,vellore district,2020,Q3 (Jul - Sep),283896,4428079
Tamil Nadu,thiruvarur district,2020,Q3 (Jul - Sep),103424,1321235
Telangana,narayanpet district,2020,Q3 (Jul - Sep),88897,3444383
Telangana,nalgonda district,2020,Q3 (Jul - Sep),435022,18261971
Telangana,jangaon district,2020,Q3 (Jul - Sep),148978,7332319
Telangana,bhadradri kothagudem district,2020,Q3 (Jul - Sep),297785,12289002
Telangana,warangal rural district,2020,Q3 (Jul - Sep),168438,8501734
Telangana,kumuram bheem asifabad district,2020,Q3 (Jul - Sep),79379,2953601
Telangana,nizamabad district,2020,Q3 (Jul - Sep),405678,13663242
Telangana,adilabad district,2020,Q3 (Jul - Sep),114763,3495961
Telangana,rajanna sircilla district,2020,Q3 (Jul - Sep),145258,4948986
Telangana,nagarkurnool district,2020,Q3 (Jul - Sep),205810,9825044
Telangana,peddapalle district,2020,Q3 (Jul - Sep),259183,11171940
Telangana,nirmal district,2020,Q3 (Jul - Sep),134124,4435475
Telangana,mahabubabad district,2020,Q3 (Jul - Sep),164800,7776597
Telangana,sangareddy district,2020,Q3 (Jul - Sep),649580,23488143
Telangana,wanaparthy district,2020,Q3 (Jul - Sep),117968,5003628
Telangana,vikarabad district,2020,Q3 (Jul - Sep),186369,6732351
Telangana,jagtial district,2020,Q3 (Jul - Sep),232101,7411018
Telangana,yadadri bhuvanagiri district,2020,Q3 (Jul - Sep),223066,9822913
Telangana,medak district,2020,Q3 (Jul - Sep),160492,5966321
Telangana,mahbubnagar district,2020,Q3 (Jul - Sep),243998,9270326
Telangana,jaya shankar bhalupally district,2020,Q3 (Jul - Sep),100886,5210450
Telangana,warangal urban district,2020,Q3 (Jul - Sep),535485,22283028
Telangana,rangareddy district,2020,Q3 (Jul - Sep),2495699,84072270
Telangana,hyderabad district,2020,Q3 (Jul - Sep),2875965,81783431
Telangana,suryapet district,2020,Q3 (Jul - Sep),269601,10631693
Telangana,jogulamba gadwal district,2020,Q3 (Jul - Sep),126584,5055006
Telangana,kamareddy district,2020,Q3 (Jul - Sep),201892,7423110
Telangana,mulugu district,2020,Q3 (Jul - Sep),59368,2688237
Telangana,medchal malkajgiri district,2020,Q3 (Jul - Sep),2111567,78894984
Telangana,karimnagar district,2020,Q3 (Jul - Sep),394328,14576555
Telangana,mancherial district,2020,Q3 (Jul - Sep),242301,10591575
Telangana,siddipet district,2020,Q3 (Jul - Sep),294416,11731189
Telangana,khammam district,2020,Q3 (Jul - Sep),421101,17045442
Tripura,unakoti district,2020,Q3 (Jul - Sep),20095,283289
Tripura,khowai district,2020,Q3 (Jul - Sep),23565,338549
Tripura,sepahijala district,2020,Q3 (Jul - Sep),39970,669235
Tripura,north tripura district,2020,Q3 (Jul - Sep),37284,558658
Tripura,dhalai district,2020,Q3 (Jul - Sep),29515,496111
Tripura,south tripura district,2020,Q3 (Jul - Sep),40797,718374
Tripura,gomati district,2020,Q3 (Jul - Sep),34073,549799
Tripura,west tripura district,2020,Q3 (Jul - Sep),151432,2163893
Uttar Pradesh,amethi district,2020,Q3 (Jul - Sep),175672,3135028
Uttar Pradesh,siddharthnagar district,2020,Q3 (Jul - Sep),176555,4410888
Uttar Pradesh,auraiya district,2020,Q3 (Jul - Sep),136156,2459782
Uttar Pradesh,sambhal district,2020,Q3 (Jul - Sep),141580,2157953
Uttar Pradesh,kanpur nagar district,2020,Q3 (Jul - Sep),941379,14730136
Uttar Pradesh,aligarh district,2020,Q3 (Jul - Sep),489555,8765586
Uttar Pradesh,mahoba district,2020,Q3 (Jul - Sep),71317,1211722
Uttar Pradesh,lucknow district,2020,Q3 (Jul - Sep),1551932,25954376
Uttar Pradesh,sant kabeer nagar district,2020,Q3 (Jul - Sep),136932,2975927
Uttar Pradesh,hathras district,2020,Q3 (Jul - Sep),164058,2922172
Uttar Pradesh,budaun district,2020,Q3 (Jul - Sep),188814,2861757
Uttar Pradesh,moradabad district,2020,Q3 (Jul - Sep),329322,5210373
Uttar Pradesh,kushinagar district,2020,Q3 (Jul - Sep),366656,8179739
Uttar Pradesh,baghpat district,2020,Q3 (Jul - Sep),173593,3523714
Uttar Pradesh,shahjahanpur district,2020,Q3 (Jul - Sep),219668,3118202
Uttar Pradesh,muzaffarnagar district,2020,Q3 (Jul - Sep),320098,5388746
Uttar Pradesh,ambedkar nagar district,2020,Q3 (Jul - Sep),219649,3805579
Uttar Pradesh,bahraich district,2020,Q3 (Jul - Sep),158041,2477910
Uttar Pradesh,jalaun district,2020,Q3 (Jul - Sep),164885,2835173
Uttar Pradesh,rampur district,2020,Q3 (Jul - Sep),174194,2681970
Uttar Pradesh,ballia district,2020,Q3 (Jul - Sep),347325,6824186
Uttar Pradesh,shravasti district,2020,Q3 (Jul - Sep),40056,686485
Uttar Pradesh,kasganj district,2020,Q3 (Jul - Sep),111622,1782260
Uttar Pradesh,varanasi district,2020,Q3 (Jul - Sep),927313,13603279
Uttar Pradesh,gautam buddha nagar district,2020,Q3 (Jul - Sep),1885370,47735179
Uttar Pradesh,basti district,2020,Q3 (Jul - Sep),232300,5028229
Uttar Pradesh,shamli district,2020,Q3 (Jul - Sep),134703,2422480
Uttar Pradesh,maharajganj district,2020,Q3 (Jul - Sep),236496,4478038
Uttar Pradesh,etawah district,2020,Q3 (Jul - Sep),178286,3083574
Uttar Pradesh,etah district,2020,Q3 (Jul - Sep),152537,2565815
Uttar Pradesh,banda district,2020,Q3 (Jul - Sep),109260,1621264
Uttar Pradesh,bijnor district,2020,Q3 (Jul - Sep),315548,5301772
Uttar Pradesh,hardoi district,2020,Q3 (Jul - Sep),224504,3254196
Uttar Pradesh,balrampur district,2020,Q3 (Jul - Sep),104746,2091334
Uttar Pradesh,amroha district,2020,Q3 (Jul - Sep),171549,3029210
Uttar Pradesh,pilibhit district,2020,Q3 (Jul - Sep),167139,2371333
Uttar Pradesh,mainpuri district,2020,Q3 (Jul - Sep),176651,2844338
Uttar Pradesh,kanpur dehat district,2020,Q3 (Jul - Sep),131597,2432061
Uttar Pradesh,jaunpur district,2020,Q3 (Jul - Sep),470090,9596375
Uttar Pradesh,kaushambi district,2020,Q3 (Jul - Sep),89293,1463592
Uttar Pradesh,hapur district,2020,Q3 (Jul - Sep),207549,4271913
Uttar Pradesh,hamirpur district,2020,Q3 (Jul - Sep),92148,1593325
Uttar Pradesh,meerut district,2020,Q3 (Jul - Sep),624570,11216890
Uttar Pradesh,mathura district,2020,Q3 (Jul - Sep),450042,8334713
Uttar Pradesh,chitrakoot district,2020,Q3 (Jul - Sep),63813,1107947
Uttar Pradesh,lalitpur district,2020,Q3 (Jul - Sep),109905,1984885
Uttar Pradesh,mau district,2020,Q3 (Jul - Sep),211980,3522195
Uttar Pradesh,mirzapur district,2020,Q3 (Jul - Sep),229009,3873254
Uttar Pradesh,bulandshahr district,2020,Q3 (Jul - Sep),382144,7705483
Uttar Pradesh,gonda district,2020,Q3 (Jul - Sep),216590,4297700
Uttar Pradesh,jhansi district,2020,Q3 (Jul - Sep),340517,6542964
Uttar Pradesh,chandauli district,2020,Q3 (Jul - Sep),218583,3801210
Uttar Pradesh,bhadohi district,2020,Q3 (Jul - Sep),165497,3136062
Uttar Pradesh,pratapgarh district,2020,Q3 (Jul - Sep),265530,5036714
Uttar Pradesh,saharanpur district,2020,Q3 (Jul - Sep),419510,7614353
Uttar Pradesh,bara banki district,2020,Q3 (Jul - Sep),208489,3294064
Uttar Pradesh,bareilly district,2020,Q3 (Jul - Sep),558821,8528332
Uttar Pradesh,sitapur district,2020,Q3 (Jul - Sep),281113,3262320
